ID Eleccion;ID Region;Region;Territorio;Candidato(a);Nombre;Paterno;Materno;Sexo;Edad;Rango;ID Partido;Partido
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;FRANCO ANTONIO GARRIDO DIAZ;FRANCO ANTONIO;GARRIDO;DIAZ;MASCULINO;34;30-34;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;GIOVANNI ALEJANDRO SAEZ MORENO;GIOVANNI ALEJANDRO;SAEZ;MORENO;MASCULINO;27;25-29;UPA;PARTIDO UNION PATRIOTICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;GREGORIO MONDACA CRESTTO;GREGORIO;MONDACA;CRESTTO;MASCULINO;53;50-54;IND;INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;HECTOR ARTURO FUENTES BARRIA;HECTOR ARTURO;FUENTES;BARRIA;MASCULINO;31;30-34;REPUBLICANO;PARTIDO REPUBLICANO DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;HUGO PATRICIO JOFRE RODRIGUEZ;HUGO PATRICIO;JOFRE;RODRIGUEZ;MASCULINO;30;30-34;RN;RENOVACION NACIONAL
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;IVENS GONZALEZ VASQUEZ;IVENS;GONZALEZ;VASQUEZ;MASCULINO;41;40-44;EVOPOLI;EVOLUCION POLITICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;IVONNE DEL CARMEN TERUEL VALENZUELA;IVONNE DEL CARMEN;TERUEL;VALENZUELA;FEMENINO;63;60-64;RN;RENOVACION NACIONAL
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;JESSICA PAOLA LANDEROS YAÑEZ;JESSICA PAOLA;LANDEROS;YAÑEZ;FEMENINO;46;45-49;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;JIMENA DEL CARMEN QUEZADA LIZAMA;JIMENA DEL CARMEN;QUEZADA;LIZAMA;FEMENINO;42;40-44;RD;REVOLUCION DEMOCRATICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;JORGE CLAUDIO ROJAS ULLOA;JORGE CLAUDIO;ROJAS;ULLOA;MASCULINO;54;50-54;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;JOSE ARMANDO OLATE PEREZ;JOSE ARMANDO;OLATE;PEREZ;MASCULINO;58;55-59;RD;REVOLUCION DEMOCRATICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;JOSE EDUARDO MEDINA AGUAYO;JOSE EDUARDO;MEDINA;AGUAYO;MASCULINO;67;65-69;FREVS;FEDERACION REGIONALISTA VERDE SOCIAL
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;JOSE PATRICIO RUIZ VEGA;JOSE PATRICIO;RUIZ;VEGA;MASCULINO;42;40-44;REPUBLICANO;PARTIDO REPUBLICANO DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;JUAN CARLOS ARTURO CACERES CONTRERAS;JUAN CARLOS ARTURO;CACERES;CONTRERAS;MASCULINO;63;60-64;IND;INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;JUAN PAULO CONCHA OLIVARES;JUAN PAULO;CONCHA;OLIVARES;MASCULINO;28;25-29;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;KARINA ANGELICA ORDENES RAMIREZ;KARINA ANGELICA;ORDENES;RAMIREZ;FEMENINO;44;40-44;RN;RENOVACION NACIONAL
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;LAURA ALEJANDRA FLORES TORRES;LAURA ALEJANDRA;FLORES;TORRES;FEMENINO;57;55-59;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;LUIS MARCELO NEIRA CORTEZ;LUIS MARCELO;NEIRA;CORTEZ;MASCULINO;47;45-49;EVOPOLI;EVOLUCION POLITICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;MACARENA GARATE GONZALEZ;MACARENA;GARATE;GONZALEZ;FEMENINO;36;35-39;PS;PARTIDO SOCIALISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;MARIA FERNANDA JOAQUINA SALINAS LUEYZA;MARIA FERNANDA JOAQUINA;SALINAS;LUEYZA;FEMENINO;25;25-29;IGUALDAD;IGUALDAD
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;MARIA OLGA YAÑEZ REAL;MARIA OLGA;YAÑEZ;REAL;FEMENINO;38;35-39;PCCH;PARTIDO COMUNISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;MARIEL DEL CARMEN RUBIO SANCHEZ;MARIEL DEL CARMEN;RUBIO;SANCHEZ;FEMENINO;36;35-39;CONVERGENCIA;CONVERGENCIA SOCIAL
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;MAURICIO JORGE ANDRES CALFUCURA MIX;MAURICIO JORGE ANDRES;CALFUCURA;MIX;MASCULINO;32;30-34;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;MILLARAY LICARAYEN HERNANDEZ HUENCHULEO;MILLARAY LICARAYEN;HERNANDEZ;HUENCHULEO;FEMENINO;28;25-29;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;NICOLE ANDREA LOPEZ MENDEZ;NICOLE ANDREA;LOPEZ;MENDEZ;FEMENINO;26;25-29;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;NIHMY PATRICIA CARVAJAL OHMKE;NIHMY PATRICIA;CARVAJAL;OHMKE;FEMENINO;46;45-49;PCCH;PARTIDO COMUNISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;OLIVIER JORGE MELLADO RODRIGUEZ;OLIVIER JORGE;MELLADO;RODRIGUEZ;MASCULINO;45;45-49;RN;RENOVACION NACIONAL
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;PAOLA ANDREA LAGOS PEREZ;PAOLA ANDREA;LAGOS;PEREZ;FEMENINO;46;45-49;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;PATRICIO ALEJANDRO CARIPAN GUTIERREZ;PATRICIO ALEJANDRO;CARIPAN;GUTIERREZ;MASCULINO;20;20-24;UPA;PARTIDO UNION PATRIOTICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;PEDRO NELSON GUTIERREZ MARTINEZ;PEDRO NELSON;GUTIERREZ;MARTINEZ;MASCULINO;59;55-59;EVOPOLI;EVOLUCION POLITICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;POLA KARIN MONTOYA VIDELA;POLA KARIN;MONTOYA;VIDELA;FEMENINO;27;25-29;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;RENE BLADIMIR YAÑEZ AHUMADA;RENE BLADIMIR;YAÑEZ;AHUMADA;MASCULINO;69;65-69;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;RICARDO ANDRES ZUÑIGA SALGADO;RICARDO ANDRES;ZUÑIGA;SALGADO;MASCULINO;40;40-44;PL;PARTIDO LIBERAL DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;RICARDO HUMBERTO REYES CACERES;RICARDO HUMBERTO;REYES;CACERES;MASCULINO;56;55-59;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;RODRIGO ANDRE NEGRETE PEÑA;RODRIGO ANDRE;NEGRETE;PEÑA;MASCULINO;30;30-34;PS;PARTIDO SOCIALISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;ROXANNA LABRA BRAVO;ROXANNA;LABRA;BRAVO;FEMENINO;46;45-49;PS;PARTIDO SOCIALISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;RUBEN ANSELMO ALARCON CHAVEZ;RUBEN ANSELMO;ALARCON;CHAVEZ;MASCULINO;51;50-54;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;SARA AIDA MIRANDA SILVA;SARA AIDA;MIRANDA;SILVA;FEMENINO;30;30-34;UPA;PARTIDO UNION PATRIOTICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;SARA LEONTINA CONTRERAS ALARCON;SARA LEONTINA;CONTRERAS;ALARCON;FEMENINO;32;30-34;CONVERGENCIA;CONVERGENCIA SOCIAL
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;SEBASTIAN ALEJANDRO GONZALEZ SANTIBAÑEZ;SEBASTIAN ALEJANDRO;GONZALEZ;SANTIBAÑEZ;MASCULINO;40;40-44;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;SERGIO ANTONIO PARRA NAVARRETE;SERGIO ANTONIO;PARRA;NAVARRETE;MASCULINO;40;40-44;EVOPOLI;EVOLUCION POLITICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;TATIANA ANDREA CAMPOS CONTRERAS;TATIANA ANDREA;CAMPOS;CONTRERAS;FEMENINO;33;30-34;IND;INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;PUENTE ALTO;VICTOR PATRICIO CASTRO ULLOA;VICTOR PATRICIO;CASTRO;ULLOA;MASCULINO;56;55-59;IND;INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;ALEJANDRO AREVALO MIRANDA;ALEJANDRO;AREVALO;MIRANDA;MASCULINO;39;35-39;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;ALEJANDRO MARIANO MARTINEZ CUMINAO;ALEJANDRO MARIANO;MARTINEZ;CUMINAO;MASCULINO;65;65-69;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;ALEXANDRA ACEVEDO HORTA;ALEXANDRA;ACEVEDO;HORTA;FEMENINO;31;30-34;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;ALEXANDRA ARANCIBIA OLEA;ALEXANDRA;ARANCIBIA;OLEA;FEMENINO;29;25-29;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;ALLAN FRANCISCO MIRANDA MENESES;ALLAN FRANCISCO;MIRANDA;MENESES;MASCULINO;52;50-54;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;ANA MARIA MOLINA VILLARREAL;ANA MARIA;MOLINA;VILLARREAL;FEMENINO;58;55-59;UPA;PARTIDO UNION PATRIOTICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;ANDRE ALARCON BERRIOS;ANDRE;ALARCON;BERRIOS;MASCULINO;34;30-34;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;ANGELA FERNANDA MARTINEZ LUCERO;ANGELA FERNANDA;MARTINEZ;LUCERO;FEMENINO;26;25-29;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;CARLOS ALBERTO MARTINEZ ALBORNOZ;CARLOS ALBERTO;MARTINEZ;ALBORNOZ;MASCULINO;46;45-49;UPA;PARTIDO UNION PATRIOTICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;CARLOS ANDRES CAVIERES VERDUGO;CARLOS ANDRES;CAVIERES;VERDUGO;MASCULINO;61;60-64;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;CARLOS EDUARDO SANCHEZ VEGA;CARLOS EDUARDO;SANCHEZ;VEGA;MASCULINO;39;35-39;PRI;PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;CAROL SOLANGE BORQUEZ LOPEZ;CAROL SOLANGE;BORQUEZ;LOPEZ;FEMENINO;31;30-34;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;CAROLINA URZUA MOLINA;CAROLINA;URZUA;MOLINA;FEMENINO;58;55-59;PPD;PARTIDO POR LA DEMOCRACIA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;CESAR ANDRES SEGURA VASQUEZ;CESAR ANDRES;SEGURA;VASQUEZ;MASCULINO;37;35-39;PRO;PARTIDO PROGRESISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;CESAR SANCHEZ CARVAJAL;CESAR;SANCHEZ;CARVAJAL;MASCULINO;45;45-49;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;CHRISTIAN ANDRES MEDINA SUAZO;CHRISTIAN ANDRES;MEDINA;SUAZO;MASCULINO;45;45-49;PR;PARTIDO RADICAL DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;CLAUDIA MARCELA ARREDONDO ARREDONDO;CLAUDIA MARCELA;ARREDONDO;ARREDONDO;FEMENINO;49;45-49;PRI;PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;CLAUDIO ANDRES ORELLANA RIVERA;CLAUDIO ANDRES;ORELLANA;RIVERA;MASCULINO;41;40-44;UPA;PARTIDO UNION PATRIOTICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;CLAUDIO ANTONIO CARO LUCERO;CLAUDIO ANTONIO;CARO;LUCERO;MASCULINO;48;45-49;PR;PARTIDO RADICAL DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;CLAUDIO FRANCISCO SAEZ BELMAR;CLAUDIO FRANCISCO;SAEZ;BELMAR;MASCULINO;47;45-49;RN;RENOVACION NACIONAL
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;CLAUDIO RUBEN OPAZO MARDONES;CLAUDIO RUBEN;OPAZO;MARDONES;MASCULINO;47;45-49;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;CLERIA DE LAS NIEVES FONCECA GALAZ;CLERIA DE LAS NIEVES;FONCECA;GALAZ;FEMENINO;55;55-59;COMUNES;COMUNES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;DANIELA PAZ CUEVAS FUENTES;DANIELA PAZ;CUEVAS;FUENTES;FEMENINO;30;30-34;PCCH;PARTIDO COMUNISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;DEBORA JOCHEBET CAMPOS MANSILLA;DEBORA JOCHEBET;CAMPOS;MANSILLA;FEMENINO;56;55-59;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;DINO ROLANDO BELMAR DINAMARCA;DINO ROLANDO;BELMAR;DINAMARCA;MASCULINO;50;50-54;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;EDUARDO ESTEBAN MUÑOZ SUAREZ;EDUARDO ESTEBAN;MUÑOZ;SUAREZ;MASCULINO;39;35-39;PS;PARTIDO SOCIALISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;EDUARDO GODOY ARREDONDO;EDUARDO;GODOY;ARREDONDO;MASCULINO;59;55-59;PPD;PARTIDO POR LA DEMOCRACIA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;ELIZABETH ERICA CASTRO BUSTOS;ELIZABETH ERICA;CASTRO;BUSTOS;FEMENINO;61;60-64;PRO;PARTIDO PROGRESISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;ENRIQUETA INES VALDES BARRERA;ENRIQUETA INES;VALDES;BARRERA;FEMENINO;59;55-59;PRO;PARTIDO PROGRESISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;FABIAN ESTEBAN SILVA MARTINEZ;FABIAN ESTEBAN;SILVA;MARTINEZ;MASCULINO;38;35-39;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;FELIPE JEREMIAS MIRANDA SALAZAR;FELIPE JEREMIAS;MIRANDA;SALAZAR;MASCULINO;49;45-49;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;GERMAN MALDONADO PALMA;GERMAN;MALDONADO;PALMA;MASCULINO;54;50-54;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;GONZALO ANDRES LOPEZ PIZARRO;GONZALO ANDRES;LOPEZ;PIZARRO;MASCULINO;39;35-39;PH;PARTIDO HUMANISTA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;HECTOR RAMON PONCE GUTIERREZ;HECTOR RAMON;PONCE;GUTIERREZ;MASCULINO;74;70-74;IND;INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;HILDA FERNANDA GONZALEZ LARENAS;HILDA FERNANDA;GONZALEZ;LARENAS;FEMENINO;42;40-44;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;IVAN PATRICIO FARIAS JONES;IVAN PATRICIO;FARIAS;JONES;MASCULINO;33;30-34;PRI;PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;JEAN ANGELES ADASME NUÑEZ;JEAN ANGELES;ADASME;NUÑEZ;FEMENINO;32;30-34;CONVERGENCIA;CONVERGENCIA SOCIAL
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;JEANNETTE ELISA LARA GONZALEZ;JEANNETTE ELISA;LARA;GONZALEZ;FEMENINO;37;35-39;RN;RENOVACION NACIONAL
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;JORGE LUIS DE LA RIVERA CASTILLO;JORGE LUIS;DE LA RIVERA;CASTILLO;MASCULINO;54;50-54;PR;PARTIDO RADICAL DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;JORGE OLIVER JARA RIQUELME;JORGE OLIVER;JARA;RIQUELME;MASCULINO;43;40-44;PDC;PARTIDO DEMOCRATA CRISTIANO
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;JOSE EFRAIN ALFREDO MALDONADO BUSTAMANTE;JOSE EFRAIN ALFREDO;MALDONADO;BUSTAMANTE;MASCULINO;61;60-64;PRI;PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;JUAN CARLOS ANDRES PALMA GONZALEZ;JUAN CARLOS ANDRES;PALMA;GONZALEZ;MASCULINO;33;30-34;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;JUAN ENRIQUE VIDAURRE ECHEVERRIA;JUAN ENRIQUE;VIDAURRE;ECHEVERRIA;MASCULINO;48;45-49;PH;PARTIDO HUMANISTA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;JUAN PABLO MUÑOZ MILLA;JUAN PABLO;MUÑOZ;MILLA;MASCULINO;40;40-44;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;JULIO JAMEN ROJAS;JULIO;JAMEN;ROJAS;MASCULINO;63;60-64;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;KAREN VALESKA VERA CEBALLOS;KAREN VALESKA;VERA;CEBALLOS;FEMENINO;40;40-44;PH;PARTIDO HUMANISTA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;LEONARDO ANTONIO BAHAMONDES DURAN;LEONARDO ANTONIO;BAHAMONDES;DURAN;MASCULINO;48;45-49;PDC;PARTIDO DEMOCRATA CRISTIANO
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;LEYLA HERNANDEZ ARIAS;LEYLA;HERNANDEZ;ARIAS;FEMENINO;45;45-49;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;LORENA MARIA AYALA GALAZ;LORENA MARIA;AYALA;GALAZ;FEMENINO;51;50-54;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;MANUEL ALEJANDRO QUEZADA CASTILLO;MANUEL ALEJANDRO;QUEZADA;CASTILLO;MASCULINO;30;30-34;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;MARCOS MAURICIO YUSTER PASTENE;MARCOS MAURICIO;YUSTER;PASTENE;MASCULINO;52;50-54;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;MARIA MARGARITA INDO ROMO;MARIA MARGARITA;INDO;ROMO;FEMENINO;65;65-69;PDC;PARTIDO DEMOCRATA CRISTIANO
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;MARIA PAZ CARO CARRERA;MARIA PAZ;CARO;CARRERA;FEMENINO;43;40-44;RN;RENOVACION NACIONAL
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;MARISOL CARMEN BOLOVIC MORALES;MARISOL CARMEN;BOLOVIC;MORALES;FEMENINO;55;55-59;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;MELITSSA AGUILERA RIVAS;MELITSSA;AGUILERA;RIVAS;FEMENINO;35;35-39;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;MIGUEL JESUS ASTUDILLO CACERES;MIGUEL JESUS;ASTUDILLO;CACERES;MASCULINO;33;30-34;RN;RENOVACION NACIONAL
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;MIRIAM BAZAEZ GUERRA;MIRIAM;BAZAEZ;GUERRA;FEMENINO;66;65-69;PPD;PARTIDO POR LA DEMOCRACIA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;NELSON ANDRES MUÑOZ ABARCA;NELSON ANDRES;MUÑOZ;ABARCA;MASCULINO;47;45-49;RD;REVOLUCION DEMOCRATICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;NICOLAS QUIROZ VENEGAS;NICOLAS;QUIROZ;VENEGAS;MASCULINO;34;30-34;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;PAOLA SCHNEIDER PRADO;PAOLA;SCHNEIDER;PRADO;FEMENINO;50;50-54;FREVS;FEDERACION REGIONALISTA VERDE SOCIAL
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;PEDRO ANTONIO HIDALGO IBACETA;PEDRO ANTONIO;HIDALGO;IBACETA;MASCULINO;34;30-34;COMUNES;COMUNES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;RICARDO WLADIMIR ROJAS ALBORNOZ;RICARDO WLADIMIR;ROJAS;ALBORNOZ;MASCULINO;36;35-39;PCCH;PARTIDO COMUNISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;RODRIGO MOLINA REYES;RODRIGO;MOLINA;REYES;MASCULINO;23;20-24;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;ROMINA MONTENEGRO DIAZ;ROMINA;MONTENEGRO;DIAZ;FEMENINO;47;45-49;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;ROMINA SUSAN JIMENEZ AYALA;ROMINA SUSAN;JIMENEZ;AYALA;FEMENINO;41;40-44;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;SARA ANDREA HUERTA ORTEGA;SARA ANDREA;HUERTA;ORTEGA;FEMENINO;41;40-44;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;SEBASTIAN EDUARDO NAVARRETE COFRE;SEBASTIAN EDUARDO;NAVARRETE;COFRE;MASCULINO;23;20-24;RN;RENOVACION NACIONAL
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;SOFIA DE LAS MERCEDES TRONCOSO FUENTES;SOFIA DE LAS MERCEDES;TRONCOSO;FUENTES;FEMENINO;55;55-59;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;TERESA LOPEZ SOLIS;TERESA;LOPEZ;SOLIS;FEMENINO;61;60-64;PPD;PARTIDO POR LA DEMOCRACIA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;VALESKA LINNEY TELLO GONZALEZ;VALESKA LINNEY;TELLO;GONZALEZ;FEMENINO;33;30-34;RD;REVOLUCION DEMOCRATICA
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;VICTOR EDGARDO CUBILLOS TAPIA;VICTOR EDGARDO;CUBILLOS;TAPIA;MASCULINO;35;35-39;PCCH;PARTIDO COMUNISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUILICURA;XUXA ALEJANDRA ALVAREZ FERNANDEZ;XUXA ALEJANDRA;ALVAREZ;FERNANDEZ;FEMENINO;34;30-34;CONVERGENCIA;CONVERGENCIA SOCIAL
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUINTA NORMAL;ADRIANO CASTILLO HERRERA;ADRIANO;CASTILLO;HERRERA;MASCULINO;79;75-79;IND;INDEPENDIENTES
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUINTA NORMAL;ALEJANDRO EUSTAVIO REYES CORDOVA;ALEJANDRO EUSTAVIO;REYES;CORDOVA;MASCULINO;58;55-59;PS;PARTIDO SOCIALISTA DE CHILE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUINTA NORMAL;ANDREA ALEJANDRA MIRANDA GAJARDO;ANDREA ALEJANDRA;MIRANDA;GAJARDO;FEMENINO;44;40-44;CONVERGENCIA;CONVERGENCIA SOCIAL
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUINTA NORMAL;ANDREA ALEJANDRA ZAPATA CALDERON;ANDREA ALEJANDRA;ZAPATA;CALDERON;FEMENINO;50;50-54;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;13;METROPOLITANA DE SANTIAGO;QUINTA NORMAL;ANTONIETA DE LAS MERCEDES FLORES MIRANDA;ANTONIETA DE LAS MERCEDES;FLORES;MIRANDA;FEMENINO;41;40-44;IND;INDEPENDIENTES
